Var1,mag_dB,phase
32622.2200971167,-18.7808004828518,83.3923701057302
32924.3733300777,-18.6996319823203,83.3300528229439
33229.3251639897,-18.6184435048581,83.2671268676647
33537.1015200293,-18.5372346894592,83.2035857112705
33847.7285594598,-18.4560051688203,83.1394227393027
34161.2326858553,-18.374754569241,83.0746312499426
34477.6405473446,-18.2934825105221,83.009204452452
34796.9790388769,-18.2121886058626,82.9431354655774
35119.2753045073,-18.1308724617561,82.8764173159174
35444.5567397044,-18.0495336778856,82.8090429362516
35772.8509936788,-17.9681718470174,82.74100516383
36104.1859717334,-17.8867865548937,82.6722967386223
36438.5898376354,-17.8053773801241,82.6029103015249
36776.0910160103,-17.7239438940761,82.5328383925263
37116.7181947577,-17.6424856607646,82.4620734488281
37460.50032749,-17.5610022367401,82.3906078029206
37807.4666359935,-17.479493170976,82.318433680613
38157.6466127125,-17.3979580047548,82.2455431990149
38511.0700232557,-17.3163962715535,82.1719283644702
38867.7669089267,-17.2348074969279,82.0975810704393
39227.7675892772,-17.1531911983962,82.0224930953312
39591.1026646846,-17.0715468853211,81.9466561002809
39957.8030189527,-16.989874058792,81.870061626874
40327.8998219371,-16.9081722115056,81.7927010948131
40701.4245321944,-16.8264408276461,81.7145657995289
41078.4088996565,-16.7446793827648,81.6356469097297
41458.8849683291,-16.6628873436588,81.5559354648919
41842.8850790158,-16.581064168249,81.4754223726864
42230.4418720667,-16.4992093054583,81.3940984063415
42621.5882901532,-16.4173221950883,81.3119542019388
43016.357581068,-16.3354022676965,81.228980255642
43414.7833005509,-16.2534489444725,81.1451669208542
43816.8993151419,-16.1714616371146,81.0605044053044
44222.739805059,-16.0894397477059,80.9749827680596
44632.339267104,-16.00738266859,80.88859191646
45045.7325175946,-15.9252897822479,80.8013216029768
45462.954695324,-15.8431604611734,80.7131614219887
45884.0412645476,-15.7609940677505,80.6241008064759
46309.0280179974,-15.6787899541298,80.5341290246286
46737.9510799246,-15.5965474621061,80.4432351763675
47170.8469091702,-15.5142659229968,80.3514081897746
47607.7523022637,-15.4319446575204,80.2586368174311
48048.7043965513,-15.3495829756768,80.1649096326587
48493.7406733523,-15.2671801766278,80.0702150256646
48942.8989611453,-15.1847355485798,79.9745411995835
49396.2174387833,-15.1022483686675,79.8778761664164
49853.7346387389,-15.0197179028391,79.7802077428628
50315.4894503806,-14.9371434057436,79.6815235460419
50781.5211232767,-14.8545241206204,79.5818109891009
51251.8692705333,-14.7718592791907,79.4810572767068
51726.5738721602,-14.6891481015521,79.3792494004182
52205.6752784698,-14.6063897960753,79.2763741339335
52689.2142135068,-14.5235835593045,79.1724180282122
53177.2317785097,-14.440728575861,79.0673674064651
53669.7694554048,-14.3578240183503,78.9612083590109
54166.8691103316,-14.2748690472736,78.8539267379932
54668.5729972018,-14.191862810943,78.745508151956
55174.9237612913,-14.1088044454026,78.6359379602721
55685.9644428641,-14.0256930743532,78.5252012674205
56201.7384808319,-13.9425278090838,78.4132829171091
56722.2897164455,-13.8593077484085,78.3001674862375
57247.6623970218,-13.7760319786095,78.1858392786946
57777.9011797051,-13.6926995733875,78.0702823189883
58313.0511352622,-13.6093095938195,77.9534803456996
58853.1577519145,-13.5258610883238,77.8354168047591
59398.2669392036,-13.4423530926342,77.7160748425381
59948.4250318941,-13.3587846297831,77.5954372987497
60503.6787939122,-13.2751547100938,77.4734866991559
61064.0754223204,-13.1914623311841,77.3502052480724
61629.6625513294,-13.1077064779796,77.2255748206679
62200.4882563472,-13.0238861227402,77.0995769550498
62776.601058065,-12.9400002250982,76.9721928441316
