Var1,mag_dB,phase
189792.16428391,-5.60453435636967,129.494522129802
191550.055557353,-5.43898864116808,128.802013505885
193324.228755504,-5.27418880194987,128.098203674984
195114.834684662,-5.11018332365763,127.38298235506
196922.025547917,-4.94702250311016,126.656247768098
198745.954958099,-4.78475844724867,125.917907503475
200586.777950823,-4.62344506325858,125.167879416212
202444.65099768,-4.46313803977184,124.406092557807
204319.732019527,-4.30389481834241,123.632488136724
206212.180399914,-4.14577455438135,122.847020504991
208122.156998634,-3.98883806674325,122.049658166645
210049.824165392,-3.83314777517248,121.240384803071
211995.345753607,-3.67876762484617,120.419200309481
213958.887134342,-3.52576299729528,119.58612183603
215940.615210357,-3.37420060704417,118.741184826241
217940.698430296,-3.22414838338544,117.884444044633
219959.306803007,-3.07567533680268,117.015974584637
221996.611911995,-2.92885140966659,116.135872847153
